Year,Month,Day,Period,10 SOUTHWST,20 MEXICO,21 IMPERIAL,22 SANDIEGO,24 SCE_OTHR,25 LAORANGE,26 LADWP,31 SNFRNCSC,32 BAYAREA,34 FRESNO,35 GEYSERS,36 HUMBOLDT,37 SIERRA,38 CNTCOAST,39 PGE_OTHR,40 NORTHWST,50 CANADA,60 ROCKY MT,61 IDAHO,64 N NEVADA,80 SMUD,CISO DWR,FULTON   20 {3531 CE},FULTON   20 {3531 NE},FULTON   20 {3531 NH base case},FULTON   20 {3531 NH future case},HELMS PP 20 {3432 NP base case},HELMS PP 20 {3432 NP future case},HUMBOLDT 20 {3631 NB},MC CALL  20 {3433 NH base case},MC CALL  20 {3433 NH future case},MESA CAL  20 {2438 SR},MESA CAL  20 {2438 SS},MESA CAL  20 {2438 SS New},MESA CAL  20 {2438 SW},MESA CAL  20 {2438 SW New},MESA CAL  20 {3438 SH base case},MESA CAL  20 {3438 SH future case},PITSBURG  20 {3234 NW},PITSBURG  20 {3234 NW New},ROUND MT  20 {3931 NB},ROUND MT  20 {3931 NH base case},ROUND MT  20 {3931 NH future case},SUMMIT   20 {3931 NH base case},SUMMIT   20 {3931 NH future case},TESLA     20 {3933 NB},TESLA     20 {3933 NW},TESLA     20 {3933 NW New},TESLA     20 {3933 NH base case},TESLA     20 {3933 NH future case},CANAD G1 20 {5031 H base case},CASTAI4G 20 {2638 P base case},CMAIN GM 20 {5032 H base case},COLOEAST 20 {7031 P base case},COTWDWAP 20 {8033 H base case},COULEE   20 {4131 H base case},CRAIG    20 {7032 H base case},CRAIG    20 {7032 P base case},DALLES21 20 {4039 H base case},EMERY    20 {6533 H base case},HANFORD  20 {4132 H base case},HOOVER   20 {1331 H base case},IMPERIAL 20 {2130 H base case},JOHN DAY 20 {4035 H base case},MALIN    20 {4031 H base case},MIDPOINT 20 {6132 H base case},MONTA G1 20 {6235 H base case},NAUGHT   20 {6335 H base case},NAVAJO 2 20 {1232 H base case},NORTH G3 20 {4231 H base case},OWENS G  20 {2637 H base case},RNCHSECO 20 {8034 H base case},SJUAN G4 20 {1034 H base case},WCASCADE 20 {4232 H base case},CANAD G1 20 {5031 H future case},CASTAI4G 20 {2638 P future case},CMAIN GM 20 {5032 H future case},COLOEAST 20 {7031 P future case},COTWDWAP 20 {8033 H future case},COULEE   20 {4131 H future case},CRAIG    20 {7032 H future case},CRAIG    20 {7032 P future case},DALLES21 20 {4039 H future case},EMERY    20 {6533 H future case},HANFORD  20 {4132 H future case},HOOVER   20 {1331 H future case},IMPERIAL 20 {2130 H future case},JOHN DAY 20 {4035 H future case},MALIN    20 {4031 H future case},MIDPOINT 20 {6132 H future case},MONTA G1 20 {6235 H future case},NAUGHT   20 {6335 H future case},NAVAJO 2 20 {1232 H future case},NORTH G3 20 {4231 H future case},OWENS G  20 {2637 H future case},RNCHSECO 20 {8034 H future case},SJUAN G4 20 {1034 H future case},WCASCADE 20 {4232 H future case},CORONADO 20 {1131 W},CORONADO 20 {1131 W New},MALIN    20 {4031 W},MALIN    20 {4031 W New},JOHN DAY 20 {4035 W},JOHN DAY 20 {4035 W New},DALLES21 20 {4039 W},DALLES21 20 {4039 W New},COULEE   20 {4131 W},COULEE   20 {4131 W New},HANFORD  20 {4132 W},HANFORD  20 {4132 W New},WCASCADE 20 {4232 W},WCASCADE 20 {4232 W New},CMAIN GM 20 {5032 W},CMAIN GM 20 {5032 W New},MIDPOINT 20 {6132 W},MIDPOINT 20 {6132 W New},MONTA G1 20 {6235 W},MONTA G1 20 {6235 W New},BRIDGER  20 {6333 W},BRIDGER  20 {6333 W New},VALMY    20 {6433 W},VALMY    20 {6433 W New},COLOEAST 20 {7031 W},COLOEAST 20 {7031 W New},IMPERIAL 20 {2130 S},IMPERIAL 20 {2130 S New},H ALLEN  20 {1333 S New},PALOVRD2 20 {1431 S New},EMERY    20 {6533 S New}
2004,3,5,19,13758.6,1082.6,297.3,2673.4,9329.9,2625.7,3552.5,981.6,4663.2,1142.2,455.1,119.3,272.2,951.8,3272.6,23008.8,15779.8,10350.1,1654.2,1297.4,2023.1,545.5,694.4,260,26.1,23.1,0,41.82579998,38,1008,604.8,756.8,0,0,1115.8,2802.2,1165.8,1165.8,16.5,0,225,2710.883303,2343.339699,221.9,221.9,136.9,7,7.3,2856.2,2056.219666,7208.338848,0,2553.282515,0,1368,9939.477665,491.0330568,0,1639.833895,34,2276.6,981.0372203,373.34,1143.392486,640.1428571,429,403.1111111,706,749.5514083,1640.530326,96,439.0909091,972.9728147,427,6382.589037,637,3559.157979,115,1213.202545,9880.933644,532,90.7,584,29.8,2845.4,1876.8,435,734,196,1046.580457,562,568.7142857,881,1446.6,57.46666667,345,1010.100697,115,197.3,2441.5,184.1,23,309.4,4.4,242.2,184.1,163.7,102.3,19.5,361.2,8.6,1,180.6,653.9,0,0,78,574.8,177.3,2160.5,44,509.9,161,251.6,0,0,0,0,15.9
2004,3,5,20,13793.2,1080,306,2611.8,9217.5,2586.5,3436,953.1,4593.3,1115.1,452.9,119.4,269.3,937.1,3276.9,22691.3,15643.9,10229,1631,1281.5,1992.1,630.2,694.4,260,24.3,26.1,0,1,38,1209.6,403.2,756.8,0,0,1123.3,2820.9,1165.8,1165.8,19.1,0,225,2469.408329,2256.734607,221.9,221.9,136.9,8.1,8.5,2505.8,2076.408561,7139.186948,0,2362.634415,0,1368,11235.47767,422.0330568,0,1347.633895,34,1748.94411,1193.084828,423.74,776.192486,542.3428571,429,472.1111111,706,764.8546221,2002.330326,96,508.0909091,1112.772815,370,5502.389037,1,3434.999314,1,1368,9951.53073,601,1,584,34,3414.2,2121,435,734,196,1260.780457,603,649.7142857,1007,1088.006442,68.26666667,276,1149.900697,115,203.2,2514.5,204.6,25.6,338.7,4.9,254.7,193.6,152.6,95.4,18.6,345.4,6.5,0.8,199.4,722,0,0,75.8,558.3,165.9,2021.4,49.3,571.6,296.9,464,0,0,0,0,0
2004,3,5,21,13596.5,1056.3,298.2,2514,9068,2509.3,3337.6,912.6,4432.2,1049.8,438.4,114.5,257.8,920,3214.5,22067.8,15384.5,9995,1587.7,1254.3,1924.9,829.8,694.4,260,21.3,23.1,0,1,48,1097.034537,403.2,756.8,0,0,1146.3,2878.7,1165.8,1165.8,36.9,0,284.3,2217.925716,1995.277054,221.9,221.9,172.9,15.7,16.4,2155.4,1726.008561,6996.594453,0,2169.82691,0,1368,10394.03585,353.0330568,0,1055.433895,34,2045.256973,1203.591663,435,734,444.5428571,643.2,541.1111111,706,638.8546221,1808.4,96,439.0909091,981.8486207,313,6132.188534,123.8817265,2993.999314,1,1210.8,8655.53073,601,1,584,34,2845.4,2121,435,734,196,1046.580457,603,706,949.4802701,1449.806442,57.46666667,207,1175.826014,115,209.7,2595.6,201,25.1,302,4.3,271.9,206.7,134.9,84.3,16.6,307.4,8.2,1,243.8,882.7,0.5,0,72.1,531,104.4,1272.5,49.8,577.5,347,542.3,0,0,0,0,0
2004,3,5,22,13195.6,1011.7,287.2,2355,8827,2391.8,3144.3,864.2,4208.5,998.9,416.3,107.6,242.3,916.6,3125,21062.8,14991.1,9597.3,1512.7,1215.1,1822.5,1151.5,694.4,260,18.3,20.1,0,1,48,895.4345374,403.2,756.8,0,0,1172.9,2945.7,1165.8,1032,116.8,0,284.3,1848.325716,1857.082838,221.9,196.1,172.9,49.6,52,1805,1375.608561,6795.936926,0,1964.584438,0,1210.8,9098.035847,284.0330568,0,763.2338949,34,2276.6,976.4,435,734,346.7428571,857.4,603,706,512.8546221,1446.6,96,370.0909091,842.0486207,256,6130.37212,1,2646.32788,1,1053.6,7359.53073,532,1,707.9937464,29.8,2276.6,1876.8,435,1101.2,293.8,832.3804571,534,625,823.4802701,1446.6,46.66666667,138,1036.026014,172,207.8,2571.7,204.9,25.6,218.1,3.1,274.4,208.5,109.3,68.3,19.9,369.7,8.7,1,269.7,976.5,0.2,0,67.1,494.6,71.1,865.8,49.4,573.3,329.7,515.3,0,0,0,0,0
2004,3,5,23,12486.7,940.3,269.5,2134.1,8198.5,2251.8,2926.5,793.7,3909.3,925.1,377.7,98,219.5,845.1,3034,19690.3,14294.1,8985.7,1421.3,1149.8,1676.1,1175.7,694.4,260,15.3,17.1,0,72.2185937,48,693.8345374,604.8,756.8,0,0,1164.4,2924.3,1032,898.2,311.9,0,284.3,1478.725716,1487.482838,196.1,170.3,172.9,132.5,138.8,1454.6,1726.008561,6426.609327,0,1642.012036,0,1053.6,7802.035847,215.0330568,0,876.2,29.8,1707.8,732.2,384.6,1057.823798,444.5428571,643.2,534,625,386.8546221,1084.8,85.2,439.0909091,702.2486207,199,5250.17212,1,2205.32788,1,1210.8,6063.53073,463,1,876.2,25.6,1707.8,1632.6,384.6,1468.4,391.6,618.1804571,465,544,697.4802701,1084.8,35.86666667,207,896.2260145,229,201.8,2497.8,50.6,6.3,78,1.1,80.6,61.2,39.4,24.7,21.4,397.2,11.4,1.3,253.6,918.1,9.7,0,33.7,248.7,52.2,636,48.9,567.2,227.2,355,0,0,0,0,0
2004,3,5,24,11685.2,871.7,247.1,1902.1,7505.8,2093.2,2690.1,722.5,3571.4,839.4,344.5,88.3,197.5,851.6,2736.3,18335.2,13652,8455.5,1365.9,1090,1519.1,1223.3,694.4,260,12.3,14.1,0,0,48,492.2345374,806.4,756.8,0,0,1131.5,2841.6,898.2,764.4,554.5,0,284.3,1109.125716,1117.882838,170.3,144.5,172.9,235.5,246.7,1104.2,2076.408561,6064.917293,0,1294.204071,0,896.4,6506.035847,146.0330568,0,584,25.6,1139,488,334.2,734,542.3428571,429,465,544,260.8546221,723,74.4,508.0909091,562.4486207,142,4369.97212,0,1764.32788,0,1053.6,4767.53073,394,0,584,21.4,1139,1388.4,334.2,1101.2,489.4,429,396,463,571.4802701,723,25.06666667,276,756.4260145,172,202.2,2502.7,85.8,10.7,198,2.8,251.6,191.2,107.9,67.5,48.3,895.3,27,3.1,255.1,923.7,8.1,0,38.3,282.1,46.3,564.2,49.5,574.5,152.1,237.8,0,0,0,0,0
2004,3,6,1,11198.8,820.4,227.6,1734.1,6963.1,1969.7,2491.7,662.5,3302,788.8,323,81.1,183.6,867,2523.2,17398.6,13027.4,8135.6,1335.6,1046.1,1407.7,1246.3,694.4,260,9.3,11.1,0,0,50.2,403.2,604.8,756.8,0,0,1119.8,2812.1,764.4,630.6,599.6,0,297.1,915.6478992,748.2828377,144.5,118.7,180.7,254.6,266.8,753.8,1726.008561,5486.328559,0,1735.204071,0,739.2,6190.221651,138,0,876.2,21.4,1139,488,283.8,734,444.5428571,643.2,396,463,251,723,63.6,439.0909091,422.6486207,115,3954.702829,0,2205.32788,0,896.4,4981.119617,325,0,584,17.2,1139,1144.2,283.8,734,391.6,429,327,382,445.4802701,723,22,207,616.6260145,115,204.6,2532.5,167.7,21,275.8,4,288.7,219.4,88.4,55.3,43.1,798.6,28.3,3.3,223.4,809.1,13.1,0,46.9,345.3,81.7,996.1,48.9,566.9,316.4,494.4,0,0,0,0,0
2004,3,6,2,10920.1,789.2,209.9,1639.5,6609.5,1915,2360,620.9,3130.9,752.1,310.7,76.2,177.8,853.9,2417.1,16943.7,12647.1,7936.7,1322.8,1024.6,1342.3,1237.6,694.4,260,8.2,8.1,0,0,50.2,403.2,403.2,756.8,0,0,1009.6,2535.4,630.6,496.8,471.5,0,297.1,1284.687502,739.2,118.7,92.9,180.7,200.2,209.8,701,1375.608561,4630.156606,0,2176.204071,0,582,4894.221651,138,0,1168.4,17.2,1139,488,233.4,734,542.3428571,857.4,327,382,251,723,52.8,370.0909091,282.8486207,115,3290.273793,0,2457.526207,0,739.2,6232.41969,256,0,584,13,1139,900,233.4,734,293.8,429,258,301,319.4802701,723,22,138,476.8260145,115,205.6,2543.9,140.1,17.5,250.4,3.6,211,160.3,68.5,42.8,27.9,518,10.7,1.2,169.5,613.8,22.9,0,36.3,267.7,84.2,1026.6,46.6,540.1,448.6,701,0,0,0,0,0
2004,3,6,3,10794.4,769,204.4,1589.4,6410.3,1877.3,2282.4,596.5,3038.6,735.4,306,73.5,176.6,843.4,2366.7,16782,12463.7,7823.9,1326.2,1013,1309.1,1231.2,694.4,260,7.2,6,0,0,50.2,403.2,403.2,756.8,0,0,880.8,2212.1,496.8,363,438.1,0,297.1,1355.877309,931.9481956,92.9,67.1,180.7,186,194.9,701,1025.208561,3749.956606,0,2183.066942,0,424.8,3598.221651,138,0,1460.6,13,1139,488,183,1101.2,640.1428571,1071.6,258,301,251,861.6964694,42,301.0909091,280,172,2725.273793,0,2898.526207,0,582,7182.284051,187,0,584,8.8,1139,655.8,183,734,196,429,189,220,287.5065766,723,22,156.7912685,337.0260145,115,200.3,2478.8,139,17.4,102.1,1.5,161.7,122.9,60.6,37.8,28.7,532.9,6.4,0.7,164.3,595,19.8,0,38.6,284.7,89.9,1095.7,37.2,431.1,519.1,811.2,0,0,0,0,0
2004,3,6,4,10782.4,756.4,197.6,1568.9,6323.2,1869.4,2241.2,584.8,2996,727.1,304.1,72,178,840.9,2337.3,16808,12390,7788.8,1344.6,1008.3,1302.9,1223,694.4,260,6,6,0,0,50.2,403.2,403.2,756.8,0,0,899,2257.8,363,268,415.3,0,297.1,1528.202817,739.2,67.1,51,180.7,176.3,184.8,701,701,3595.505911,0,1804.560401,0,314,2593,138,0,1752.8,8.8,1707.8,488,132.6,1468.4,737.9428571,1285.8,189,220,251,1223.496469,31.2,232.0909091,280,229,2203.373793,0,3339.526207,0,424.8,8084.300244,138,0,584,8,1139,488,132.6,734,196,429,139,162,413.5065766,723,22,225.7912685,280,115,137.4,1700.5,165,20.6,58.6,0.8,128.1,97.4,63.7,39.8,43,798.1,7.4,0.9,174,630.2,40.6,0,37.2,274.2,147.7,1799.4,35.1,406.7,541.3,846,0,0,0,0,0
2004,3,6,5,10957.5,758.7,196.9,1585.2,6386.3,1882.4,2241.8,583.6,3000,741.6,310.1,70.7,183.1,841.7,2341.5,17153,12406.2,7854.9,1387.1,1017.4,1324.2,1218.5,694.4,260,6,6,0,0,48.6,403.2,403.2,756.8,0,0,856.1,2149.9,268,268,397.4,0,288.2,1196.207638,739.2,51,51,175.3,168.7,176.8,701,701,4354.201976,0,2097.952043,0,314,3883.949945,207,0,1760.382753,8,2276.6,732.0267378,100,1115.890711,640.1428571,1485.5708,258,162,251,1585.296469,25.08571429,163.0909091,280,172,2751.973793,0,2898.526207,0,314,8850.608348,138,0,584,8,1707.8,488,100,734,196,429,139,162,539.5065766,723,22,294.7912685,280,115,175.1,2166.9,139.2,17.4,62.7,0.9,116.5,88.5,104.7,65.4,36.2,671.4,10.6,1.2,175.2,634.4,34.4,0,49.4,363.7,201.1,2449.9,23,267.1,461.8,721.7,0,0,0,0,0
2004,3,6,6,11329.7,770.2,200.9,1659.8,6624.4,1923.8,2300.9,602.5,3078.5,783,320,73.9,192.7,854.8,2435,17980.6,12553.6,8029,1461.5,1039.1,1385.1,1210.6,694.4,260,9,6,0,0,48.6,604.8,468.8937268,756.8,0,0,710.7,1785,401.8,268,332.6,0,288.2,1565.807638,739.2,76.8,51,175.3,141.3,148,1051.4,743.4401475,5234.401976,0,2538.952043,0,471.2,5179.949945,276,0,1821.310916,12.2,2845.4,976.2267378,100,1384.082404,542.3428571,1271.3708,327,243,377,1947.096469,35.88571429,232.0909091,419.8,229,3632.173793,0,3339.526207,0,314,10146.60835,138,0,810.0319133,8,2276.6,732.2,150.4,734,196,429,139,162,665.5065766,765.3723778,22,363.7912685,280,115,205.3,2540,141.6,17.7,43.4,0.6,97.7,74.3,89.1,55.7,40.4,749.1,8,0.9,185.2,670.7,59.3,0,59.7,439.8,216,2631.7,11.7,135.2,369.5,577.4,0,0,0,0,0
2004,3,6,7,11763.4,771.5,210.9,1768.2,6883,1998.8,2387.5,638.8,3222.6,832.1,347.9,79.4,209.1,894.1,2573.7,19250.1,12916.8,8272.4,1553.8,1078.9,1472.6,1175.3,694.4,260,12,6,0,0,48.6,806.4,670.4937268,756.8,0,0,385.5,968.2,535.6,401.8,269.4,0,288.2,1935.407638,1108.8,102.6,76.8,175.3,114.4,119.9,1401.8,1093.840148,6114.601976,0,2979.952043,0,628.4,6475.949945,345,0,1769.66972,16.4,3414.2,1220.426738,100,1751.282404,640.1428571,1057.1708,396,324,503,2308.896469,46.68571429,301.0909091,559.6,286,4512.373793,455.6888125,3522.416446,0,314,11278,138,0,1102.231913,8,2845.4,976.4,200.8,734,196,429,146.1854984,162,791.5065766,811.6279295,32.8,432.7912685,419.8,115,208.6,2581.5,146.8,18.3,8.6,0.1,118.8,90.3,110.4,69,53.2,986.5,11.8,1.4,192.1,695.5,108,0,57,420.2,212.4,2587.8,10,115.8,541.4,846.2,0,0,0,0,0
2004,3,6,8,12223.3,818.6,221.7,1895.6,7047.3,2064.6,2495.4,678.3,3381.7,884.9,374.7,85.3,232.3,915.2,2651.8,20648,13491.2,8622,1623.8,1114.1,1565.9,1190.8,694.4,260,15,9,0,0,48.6,1008,872.0937268,756.8,0,0,364.6,915.7,669.4,535.6,265.3,0,288.2,2297.042681,1478.4,128.4,102.6,175.3,112.6,118,1752.2,1444.240148,6789.70594,0,2538.952043,0,785.6,6732.236197,414,0,2061.86972,20.6,3983,1464.626738,100,1974.694978,737.9428571,842.9707996,327,405,629,2670.696469,57.48571429,370.0909091,699.4,343,5392.573793,1091.688812,3254.276782,167.8,471.2,11278,207,101.2,1394.431913,8,3414.2,1220.6,251.2,734,196,550.7252839,215.1854984,162,917.5065766,1173.427929,43.6,501.7912685,559.6,115,209.4,2591.4,129.5,16.2,28.1,0.4,113.4,86.2,131.6,82.3,56,1038.5,32.3,3.8,182.8,662,131.5,0,66.5,490.2,178.1,2170,14.1,163.6,523.3,817.8,0,0,0,0,93.7
2004,3,6,9,12611.1,868.3,238.3,2056,7402.3,2169,2705.4,731.3,3611.5,943.4,395.4,92,255.7,918,2816.1,21738.9,14107,9031.4,1646.4,1158,1676.6,1059.6,694.4,260,18,12,0,0,48.6,1209.6,1073.693727,756.8,213.8,633.9,293.7,737.5,803.2,669.4,219.6,0,288.2,1935.805099,1848,154.2,128.4,175.3,93.3,97.7,2102.6,1794.640148,6988.345182,0,2168.476181,0,942.8,6568.575539,483,0,2222.59083,24.8,4551.8,1487.212141,100,2341.894978,835.7428571,628.7707996,320.8458285,486,649.4057879,3032.496469,68.28571429,439.0909091,839.2,383,6272.773793,478.64218,3110.710023,0,628.4,10419.84629,212.7662672,0,1686.631913,8,3983,1009.713915,301.6,749.5180753,196,644.899696,284.1854984,162,881,1338.964581,54.4,570.7912685,419.8,115,201.8,2497.9,119,14.9,23.6,0.3,96.1,73,163.4,102.1,62.2,1154.1,53.6,6.2,191.4,692.9,145.5,0,75,552.8,174.7,2129.1,19.1,221.9,564.4,882.1,55.1,86.2,288,479.5,96.1
2004,3,6,10,12806.3,898.6,250.2,2158.1,7606.7,2250.1,2893.3,772.8,3807.9,979.4,404.2,96.9,261.3,899.7,2878.8,22057.5,14510.4,9308.7,1630.8,1183.1,1742.6,844.8,694.4,260,21,15,0,0,48.5,1411.2,1011.161851,756.8,324.1,961,275,690.7,937,803.2,186.8,0,287.5,1696.185284,2217.6,180,154.2,174.9,79.3,83.1,1860.49025,2145.040148,7128.437732,0,2266.383631,0,1100,7681.898769,552,0,2196.272519,29,4953,1364.242766,100,2709.094978,737.9428571,429,389.8458285,567,523.4057879,3145,79.08571429,370.0909091,979,326,7152.973793,0,3049.168647,167.8,785.6,9123.846285,281.7662672,101.2,1978.831913,8,4473.05769,765.5139153,352,1116.718075,196,859.099696,353.1854984,209.1554552,755,977.1645809,62.4,599,280,172,205.1,2538,93.1,11.6,13.1,0.2,72.7,55.2,166.7,104.2,60.8,1127.2,69.7,8.1,192.4,696.6,126.1,0,66,486.4,124.8,1520.9,23.5,272.1,540.5,844.7,83.5,130.7,694.4,950.1,200.3
2004,3,6,11,12811.4,916.6,261.6,2215.5,7731.5,2288.6,2956.3,796.5,3918.1,992.1,405.7,97.8,254.6,898.2,2880.9,21775,14668.9,9390.3,1588,1186.6,1764.9,762,694.4,260,22.32142857,18,0,0,48.5,1552.3,809.5618506,756.8,364.2,1079.9,325.9,818.5,1070.8,762.8598802,209.2,0,287.5,2065.785284,2282.153913,159.05,180,174.9,88.9,93.1,2210.89025,2495.440148,7203.103287,0,2349.018077,0,1210.8,7803.684092,601,0,2250.238098,30.52,4953,1270.571484,100,3055.547482,655.4,429,362.4843776,588.1951291,565.5801694,3145,89.88571429,301.0909091,987.7099312,269,7483.4341,0,3024.9659,167.8,942.8,7827.846285,212.7662672,101.2,2271.031913,8,4953,521.3139153,339.84,1483.918075,196,745.6955818,422.1854984,235.2497945,629,1111.901392,51.6,599,280,229,204.9,2535.8,46.1,5.8,16.5,0.2,45.9,34.9,167.5,104.7,62.5,1159.4,49.6,5.8,205.1,742.6,111,0,60.8,447.6,121.9,1485.5,21.2,245.9,577.8,903,93.9,146.8,1013.4,1136.2,131
2004,3,6,12,12667.4,922.5,268.2,2221.7,7735.8,2293.5,2989.5,804.4,3941.9,983.5,400.2,97.1,244.4,898.5,2828.2,21195.3,14660.2,9329.5,1529.1,1175.8,1748,730.1,694.4,260,25.32142857,21,0,0,48.5,1753.9,607.9618506,756.8,425.8,1262.4,462.2,1160.9,1002.464125,629.0598802,206.2,0,287.5,2193.657941,1954.791282,133.25,205.8,174.9,87.5,91.7,2561.29025,2845.840148,6728.702462,0,2549.422945,0,1368,6507.684092,532,0,2406.394758,26.32,4953,1204.444344,100,2958.712063,753.2,627.4182831,293.4843776,507.1951291,439.5801694,3145,96,370.0909091,847.9099312,326,7483.90388,0,3092.19612,0,785.6,6531.846285,143.7662672,0,2533.51842,8,4953,488,289.44,1851.118075,196,531.4955818,491.1854984,162,503,1167.385302,40.8,599,280,206.6153846,212.5,2630.1,20.9,2.6,42.9,0.6,33.5,25.5,137.7,86.1,64.4,1194.4,44.6,5.2,205.8,745.2,120.4,0,62.1,457.4,107.1,1305.2,20.7,239.8,563.5,880.7,109.7,171.6,965.7,1696,99.9
2004,3,6,13,12440.7,913.2,269.9,2193.8,7650.3,2281.9,2969.5,804.2,3919.1,960.9,392.6,94.8,235,895.3,2757.3,20564.3,14534.4,9167.3,1476.3,1159.9,1715.3,721.9,694.4,260,22.32142857,24,0,0,48.5,1753.9,406.3618506,756.8,391.2,1159.7,677,1700.3,892.3063608,495.2598802,167.1,0,287.5,2284.309633,1778.500455,107.45,185.3666667,174.9,71,74.4,2599.904946,3049.4,7078.129198,0,2512.402274,0,1368,5211.684092,479.7757649,0,2514.38291,22.12,4388.875421,1105.849819,132.6,3194,851,841.6182831,224.4843776,426.1951291,313.5801694,3145,96,432.5765502,708.1099312,383,7484.918755,0,3164.281245,167.8,628.4,5235.846285,165.9349313,101.2,2539,8,4893.276013,488,239.04,2218.318075,196,732.8946803,560.1854984,162,377,1529.185302,30,599,280,263.6153846,185.3,2292.9,10.9,1.4,130.2,1.9,35.3,26.8,145.8,91.1,60.9,1129,35.5,4.1,197.1,713.8,121.8,0,59.8,440.8,58,707.1,12.2,141.6,492.9,770.3,100.8,157.7,903.6,1951.7,67.4
2004,3,6,14,12265.3,898.9,270.9,2147.4,7561.1,2272,2918.9,789.4,3873,943.5,386.8,92.4,225.4,890.8,2695.7,20006.1,14348.3,9007.6,1443.1,1141.5,1678.1,730,694.4,260,19.32142857,21.43636364,0,0,40.6,1716.993273,544.3,756.8,386.3,1145.4,897,2252.7,877.4295138,361.4598802,119,0,240.6,2369.225459,1586.385978,133.25,159.5666667,146.4,50.5,53,2249.504946,3049.4,6197.929198,0,2689.974948,0,1324.735089,5354.529095,476.8509241,0,2503.855511,17.92,3820.075421,877.4849905,183,3194,842.251333,1055.818283,286.7138025,460.0691021,439.5801694,3145,96,363.5765502,568.3099312,440,7301.143473,0,3173.174501,0,471.2,3939.846285,187,0,2539,8,4690.935069,488,188.64,2459.6,196,518.6946803,603,162,251,1890.985302,22,599,280,320.6153846,192.8,2386.1,7,0.9,327.9,4.7,49.4,37.5,170.3,106.5,61,1132,31.8,3.7,190.8,690.8,103.3,0,58.4,430.2,46,560,8.9,103.1,501.2,783.3,99.6,155.7,794.9,2181.2,97.4
2004,3,6,15,12151.7,880.3,271.7,2109.5,7436.5,2253.5,2870.8,780.5,3815.4,929.7,380,90.5,221.2,897,2637.6,19663.2,14209.5,8877.3,1428.9,1131,1647.5,719.9,694.4,260,16.32142857,18.43636364,0,0,40.6,1515.393273,745.9,756.8,365.4,1083.2,969.2,2434.1,898.2,268,100.1,0,240.6,1999.625459,1558.269239,144.5,133.7666667,146.4,42.5,44.6,1899.104946,2784.66633,5317.729198,0,2812.191866,0,1167.535089,6094,407.8509241,0,2422.824157,13.72,3251.275421,633.2849905,233.4,3194,744.451333,1270.018283,355.7138025,379.0691021,565.5801694,2783.2,96,294.5765502,634.1358668,385,6420.943473,0,3237.211424,0,557.5932541,3680.352594,256,0,2539,9,4122.135069,488,138.24,2826.8,235.1494498,429,534,162,251,2252.785302,22,599,280,377.6153846,194.4,2405.4,2.8,0.3,294.5,4.2,75.7,57.6,196,122.5,64.2,1189.6,23.8,2.8,204.3,739.9,76.1,0,59.2,436.2,55.1,671.3,10.1,117.4,517,808,94.2,147.3,905.9,1967.7,141.2
2004,3,6,16,12133.9,865.5,270.9,2088.3,7371.9,2230.7,2829.8,775.7,3776.7,917.8,379.7,89.7,222.4,898.7,2609.5,19669.2,14204.7,8870.3,1448.1,1127.2,1634.4,705.9,694.4,260,13.32142857,15.43636364,0,0,40.6,1313.793273,947.5,756.8,305.4,905.4,952.1,2391.1,764.4,401.8,72,0,240.6,2369.225459,1817.55025,118.7,144.5,146.4,30.6,32,1548.704946,2434.26633,6197.929198,0,2617.717317,0,1010.335089,7390,394,0,2187.926372,17.2,2682.475421,877.4849905,283.8,2826.8,646.651333,1484.218283,424.7138025,460.0691021,691.5801694,2907.90374,85.2,225.5765502,773.9358668,328,5540.743473,0,3572.218522,0,714.7932541,4976.352594,325,0,2246.8,13.2,4671.764367,684.105618,188.64,2459.6,196,643.2,465,200.0660834,377,2059.6,32.8,599,320.6135507,320.6153846,204.3,2528.3,0.2,0,244.6,3.5,83.3,63.3,228.7,142.9,50.4,935.2,15.9,1.8,192.6,697.4,53.9,0,60.8,447.8,59.8,729.3,8.3,96.3,464.9,726.6,78.7,123.1,897.5,1965.5,254.8
2004,3,6,17,12371.1,863.5,270.8,2126,7448.3,2223.5,2838.5,785.6,3811.6,939.5,392,91.7,232,878.2,2672.1,20294.2,14530.7,9041.9,1504.9,1146.8,1665,692.3,694.4,260,16.32142857,18.43636364,0,0,40.6,1515.393273,1149.1,756.8,337.2,999.7,652.8,1639.5,898.2,535.6,37.9,0,240.6,2738.825459,2187.15025,144.5,170.3,146.4,16.1,16.9,1899.104946,2552.341411,5433.650196,0,3034.772023,0,1077.744646,8686,463,0,2195.156171,21.4,2113.675421,1121.68499,334.2,2459.6,744.451333,1270.018283,493.7138025,541.0691021,817.5801694,2546.10374,85.2,294.5765502,913.7358668,385,6083.145754,0,3667.382809,0,871.9932541,5779.715867,394,0,2246.8,17.4,4102.964367,928.305618,239.04,2826.8,196,857.4,534,281.0660834,503,2421.4,43.6,539.4611202,460.4135507,377.6153846,211.9,2621.9,0,0,223.4,3.2,72.4,55,232.6,145.4,28.3,524.5,9,1,178.6,646.7,25.6,0,61,449.1,60.4,735.5,4.6,53.1,489.7,765.3,86.9,135.9,1005.4,630.4,152.6
